date,time,pto,Tt@s,pco,Tc@s,Ptv,Tt@v,cycle time,injection time,depth,tubing diameter,oil density,Pt@s,Pt@v,Pc@s
11/7/2009,8:53:20,1498.783,10.298,9825.819,10.076,6411.025,127.329,240,22,2394,0.052,0.872,1.498783,6.411025,9.825819
11/7/2009,8:53:25,1498.657,10.298,9825.375,10.076,6412.939,127.327,240,22,2394,0.052,0.872,1.498657,6.412939,9.825375
11/7/2009,8:53:30,1498.567,10.299,9824.956,10.072,6414.743,127.325,240,22,2394,0.052,0.872,1.498567,6.414743,9.824956
11/7/2009,8:53:35,1498.78,10.297,9824.186,10.075,6416.591,127.324,240,22,2394,0.052,0.872,1.49878,6.416591,9.824186
11/7/2009,8:53:40,1498.779,10.296,9823.782,10.077,6418.41,127.323,240,22,2394,0.052,0.872,1.498779,6.41841,9.823782
11/7/2009,8:53:45,1497.915,10.297,9823.238,10.075,6420.293,127.322,240,22,2394,0.052,0.872,1.497915,6.420293,9.823238
11/7/2009,8:53:50,1496.577,10.294,9822.639,10.072,6422.138,127.321,240,22,2394,0.052,0.872,1.496577,6.422138,9.822639
11/7/2009,8:53:55,1496.561,10.295,9822.333,10.073,6424.039,127.32,240,22,2394,0.052,0.872,1.496561,6.424039,9.822333
11/7/2009,8:54:00,1496.107,10.293,9821.292,10.072,6425.911,127.319,240,22,2394,0.052,0.872,1.496107,6.425911,9.821292
11/7/2009,8:54:05,1495.815,10.291,9820.867,10.073,6427.851,127.319,240,22,2394,0.052,0.872,1.495815,6.427851,9.820867
11/7/2009,8:54:10,1494.958,10.295,9820.589,10.073,6429.743,127.317,240,22,2394,0.052,0.872,1.494958,6.429743,9.820589
11/7/2009,8:54:15,1494.232,10.292,9819.533,10.072,6431.707,127.318,240,22,2394,0.052,0.872,1.494232,6.431707,9.819533
11/7/2009,8:54:20,1493.147,10.29,9819.509,10.073,6433.754,127.317,240,22,2394,0.052,0.872,1.493147,6.433754,9.819509
11/7/2009,8:54:25,1491.528,10.291,9818.794,10.071,6435.796,127.318,240,22,2394,0.052,0.872,1.491528,6.435796,9.818794
11/7/2009,8:54:30,1492.128,10.294,9817.849,10.076,6437.741,127.317,240,22,2394,0.052,0.872,1.492128,6.437741,9.817849
11/7/2009,8:54:35,1493.227,10.294,9817.576,10.074,6439.867,127.316,240,22,2394,0.052,0.872,1.493227,6.439867,9.817576
11/7/2009,8:54:40,1493.213,10.296,9816.83,10.074,6441.914,127.314,240,22,2394,0.052,0.872,1.493213,6.441914,9.81683
11/7/2009,8:54:45,1493.192,10.295,9816.462,10.076,6443.997,127.313,240,22,2394,0.052,0.872,1.493192,6.443997,9.816462
11/7/2009,8:54:50,1493.177,10.296,9815.427,10.074,6446.036,127.312,240,22,2394,0.052,0.872,1.493177,6.446036,9.815427
11/7/2009,8:54:55,1493.039,10.299,9814.927,10.078,6448.064,127.31,240,22,2394,0.052,0.872,1.493039,6.448064,9.814927
11/7/2009,8:55:00,1491.889,10.3,9814.232,10.076,6450.084,127.309,240,22,2394,0.052,0.872,1.491889,6.450084,9.814232
11/7/2009,8:55:05,1490.379,10.302,9814.214,10.077,6452.022,127.306,240,22,2394,0.052,0.872,1.490379,6.452022,9.814214
11/7/2009,8:55:10,1489.767,10.302,9813.597,10.08,6454.039,127.304,240,22,2394,0.052,0.872,1.489767,6.454039,9.813597
11/7/2009,8:55:15,1487.981,10.301,9813.213,10.082,6455.993,127.302,240,22,2394,0.052,0.872,1.487981,6.455993,9.813213
11/7/2009,8:55:20,1486.409,10.298,9812.868,10.08,6457.904,127.298,240,22,2394,0.052,0.872,1.486409,6.457904,9.812868
11/7/2009,8:55:25,1486.599,10.304,9812.303,10.081,6459.74,127.296,240,22,2394,0.052,0.872,1.486599,6.45974,9.812303
11/7/2009,8:55:30,1485.789,10.304,9811.738,10.084,6461.6,127.293,240,22,2394,0.052,0.872,1.485789,6.4616,9.811738
11/7/2009,8:55:35,1485.784,10.301,9811.059,10.084,6463.448,127.29,240,22,2394,0.052,0.872,1.485784,6.463448,9.811059
11/7/2009,8:55:40,1485.769,10.302,9809.989,10.088,6465.257,127.288,240,22,2394,0.052,0.872,1.485769,6.465257,9.809989
11/7/2009,8:55:45,1485.776,10.306,9809.916,10.085,6467.053,127.285,240,22,2394,0.052,0.872,1.485776,6.467053,9.809916
11/7/2009,8:55:50,1485.656,10.31,9809.158,10.087,6468.784,127.282,240,22,2394,0.052,0.872,1.485656,6.468784,9.809158
11/7/2009,8:55:55,1485.311,10.308,9808.615,10.089,6470.544,127.279,240,22,2394,0.052,0.872,1.485311,6.470544,9.808615
11/7/2009,8:56:00,1485.316,10.311,9808.321,10.09,6472.248,127.277,240,22,2394,0.052,0.872,1.485316,6.472248,9.808321
11/7/2009,8:56:05,1483.873,10.31,9808.062,10.089,6473.962,127.275,240,22,2394,0.052,0.872,1.483873,6.473962,9.808062
11/7/2009,8:56:10,1485.135,10.31,9806.777,10.087,6475.675,127.272,240,22,2394,0.052,0.872,1.485135,6.475675,9.806777
11/7/2009,8:56:15,1485.57,10.312,9806.509,10.091,6477.356,127.27,240,22,2394,0.052,0.872,1.48557,6.477356,9.806509
11/7/2009,8:56:20,1486.26,10.314,9806.049,10.091,6479.024,127.269,240,22,2394,0.052,0.872,1.48626,6.479024,9.806049
11/7/2009,8:56:25,1486.781,10.314,9805.617,10.091,6480.674,127.267,240,22,2394,0.052,0.872,1.486781,6.480674,9.805617
11/7/2009,8:56:30,1485.586,10.311,9804.655,10.09,6482.312,127.266,240,22,2394,0.052,0.872,1.485586,6.482312,9.804655
11/7/2009,8:56:35,1485.108,10.315,9804.379,10.092,6483.943,127.264,240,22,2394,0.052,0.872,1.485108,6.483943,9.804379
11/7/2009,8:56:40,1485.25,10.314,9803.751,10.091,6485.559,127.263,240,22,2394,0.052,0.872,1.48525,6.485559,9.803751
11/7/2009,8:56:45,1486.887,10.313,9803.172,10.091,6487.165,127.262,240,22,2394,0.052,0.872,1.486887,6.487165,9.803172
11/7/2009,8:56:50,1486.868,10.312,9802.771,10.089,6488.756,127.261,240,22,2394,0.052,0.872,1.486868,6.488756,9.802771
11/7/2009,8:56:55,1486.833,10.313,9802.146,10.09,6490.345,127.26,240,22,2394,0.052,0.872,1.486833,6.490345,9.802146
11/7/2009,8:57:00,1484.688,10.312,9801.734,10.087,6491.943,127.258,240,22,2394,0.052,0.872,1.484688,6.491943,9.801734
11/7/2009,8:57:05,1484.314,10.314,9801.518,10.089,6493.552,127.257,240,22,2394,0.052,0.872,1.484314,6.493552,9.801518
11/7/2009,8:57:10,1484.149,10.312,9800.313,10.087,6495.174,127.256,240,22,2394,0.052,0.872,1.484149,6.495174,9.800313
11/7/2009,8:57:15,1483.594,10.314,9800.206,10.088,6496.815,127.255,240,22,2394,0.052,0.872,1.483594,6.496815,9.800206
11/7/2009,8:57:20,1484.222,10.313,9799.799,10.088,6498.476,127.254,240,22,2394,0.052,0.872,1.484222,6.498476,9.799799
11/7/2009,8:57:25,1484.89,10.314,9799.164,10.088,6500.153,127.252,240,22,2394,0.052,0.872,1.48489,6.500153,9.799164
11/7/2009,8:57:30,1484.894,10.316,9798.445,10.088,6501.865,127.251,240,22,2394,0.052,0.872,1.484894,6.501865,9.798445
11/7/2009,8:57:35,1484.873,10.315,9798.042,10.09,6503.612,127.25,240,22,2394,0.052,0.872,1.484873,6.503612,9.798042
11/7/2009,8:57:40,1483.38,10.315,9797.89,10.089,6505.342,127.248,240,22,2394,0.052,0.872,1.48338,6.505342,9.79789
11/7/2009,8:57:45,1483.368,10.319,9797.046,10.083,6507.147,127.246,240,22,2394,0.052,0.872,1.483368,6.507147,9.797046
11/7/2009,8:57:50,1483.368,10.319,9796.804,10.089,6508.926,127.245,240,22,2394,0.052,0.872,1.483368,6.508926,9.796804
11/7/2009,8:57:55,1483.817,10.318,9796.181,10.091,6510.772,127.243,240,22,2394,0.052,0.872,1.483817,6.510772,9.796181
11/7/2009,8:58:00,1480.94,10.32,9795.593,10.092,6512.581,127.242,240,22,2394,0.052,0.872,1.48094,6.512581,9.795593
11/7/2009,8:58:05,1480.917,10.318,9794.844,10.091,6514.386,127.24,240,22,2394,0.052,0.872,1.480917,6.514386,9.794844
11/7/2009,8:58:10,1481.23,10.321,9794.307,10.096,6516.188,127.238,240,22,2394,0.052,0.872,1.48123,6.516188,9.794307
11/7/2009,8:58:15,1481.288,10.324,9793.808,10.095,6517.979,127.236,240,22,2394,0.052,0.872,1.481288,6.517979,9.793808
11/7/2009,8:58:20,1481.289,10.324,9793.287,10.097,6519.805,127.234,240,22,2394,0.052,0.872,1.481289,6.519805,9.793287
11/7/2009,8:58:25,1481.587,10.329,9792.686,10.097,6521.536,127.233,240,22,2394,0.052,0.872,1.481587,6.521536,9.792686
11/7/2009,8:58:30,1481.279,10.328,9792.175,10.1,6523.308,127.23,240,22,2394,0.052,0.872,1.481279,6.523308,9.792175
11/7/2009,8:58:35,1480.368,10.332,9791.965,10.102,6525.037,127.229,240,22,2394,0.052,0.872,1.480368,6.525037,9.791965
11/7/2009,8:58:40,1477.79,10.331,9791.062,10.1,6526.749,127.226,240,22,2394,0.052,0.872,1.47779,6.526749,9.791062
11/7/2009,8:58:45,1477.709,10.336,9790.825,10.1,6528.453,127.224,240,22,2394,0.052,0.872,1.477709,6.528453,9.790825
11/7/2009,8:58:50,1478.305,10.337,9790.448,10.102,6530.154,127.222,240,22,2394,0.052,0.872,1.478305,6.530154,9.790448
11/7/2009,8:58:55,1479.311,10.335,9789.971,10.102,6531.848,127.22,240,22,2394,0.052,0.872,1.479311,6.531848,9.789971
11/7/2009,8:59:00,1479.238,10.335,9789.346,10.103,6533.531,127.218,240,22,2394,0.052,0.872,1.479238,6.533531,9.789346
11/7/2009,8:59:05,1478.049,10.335,9789.227,10.105,6535.208,127.216,240,22,2394,0.052,0.872,1.478049,6.535208,9.789227
11/7/2009,8:59:10,1477.992,10.333,9788.383,10.104,6536.884,127.214,240,22,2394,0.052,0.872,1.477992,6.536884,9.788383
11/7/2009,8:59:15,1477.437,10.335,9787.789,10.105,6538.554,127.211,240,22,2394,0.052,0.872,1.477437,6.538554,9.787789
11/7/2009,8:59:20,1475.745,10.335,9787.305,10.104,6540.23,127.209,240,22,2394,0.052,0.872,1.475745,6.54023,9.787305
11/7/2009,8:59:25,1474.346,10.339,9786.398,10.105,6541.911,127.207,240,22,2394,0.052,0.872,1.474346,6.541911,9.786398
11/7/2009,8:59:30,1475.729,10.337,9786.353,10.11,6543.595,127.205,240,22,2394,0.052,0.872,1.475729,6.543595,9.786353
11/7/2009,8:59:35,1475.718,10.34,9785.532,10.111,6545.27,127.204,240,22,2394,0.052,0.872,1.475718,6.54527,9.785532
11/7/2009,8:59:40,1476.148,10.339,9785.282,10.111,6546.937,127.202,240,22,2394,0.052,0.872,1.476148,6.546937,9.785282
11/7/2009,8:59:45,1476.731,10.343,9785.058,10.113,6548.606,127.2,240,22,2394,0.052,0.872,1.476731,6.548606,9.785058
11/7/2009,8:59:50,1476.839,10.342,9783.97,10.116,6550.276,127.198,240,22,2394,0.052,0.872,1.476839,6.550276,9.78397
11/7/2009,8:59:55,1476.828,10.346,9783.944,10.115,6551.939,127.197,240,22,2394,0.052,0.872,1.476828,6.551939,9.783944
11/8/2009,1:00:00,1429.73,9.418,9759.95,9.242,6505.185,127.167,120,22,2394,0.052,0.872,1.42973,6.505185,9.75995
11/8/2009,1:00:05,1429.836,9.418,9759.51,9.245,6506.972,127.168,120,22,2394,0.052,0.872,1.429836,6.506972,9.75951
11/8/2009,1:00:10,1432.062,9.416,9758.932,9.247,6508.727,127.168,120,22,2394,0.052,0.872,1.432062,6.508727,9.758932
11/8/2009,1:00:15,1434.06,9.417,9758.507,9.245,6510.529,127.168,120,22,2394,0.052,0.872,1.43406,6.510529,9.758507
11/8/2009,1:00:20,1434.026,9.418,9758.21,9.245,6512.446,127.167,120,22,2394,0.052,0.872,1.434026,6.512446,9.75821
11/8/2009,1:00:25,1432.368,9.416,9757.361,9.245,6514.353,127.167,120,22,2394,0.052,0.872,1.432368,6.514353,9.757361
11/8/2009,1:00:30,1430.765,9.414,9757.229,9.244,6516.259,127.165,120,22,2394,0.052,0.872,1.430765,6.516259,9.757229
11/8/2009,1:00:35,1430.822,9.416,9756.695,9.246,6518.222,127.164,120,22,2394,0.052,0.872,1.430822,6.518222,9.756695
11/8/2009,1:00:40,1433.714,9.415,9755.937,9.244,6520.2,127.163,120,22,2394,0.052,0.872,1.433714,6.5202,9.755937
11/8/2009,1:00:45,1433.717,9.417,9755.491,9.244,6522.109,127.159,120,22,2394,0.052,0.872,1.433717,6.522109,9.755491
11/8/2009,1:00:50,1434.257,9.417,9755.394,9.244,6524.171,127.158,120,22,2394,0.052,0.872,1.434257,6.524171,9.755394
11/8/2009,1:00:55,1434.222,9.417,9754.437,9.244,6526.228,127.153,120,22,2394,0.052,0.872,1.434222,6.526228,9.754437
11/8/2009,1:01:00,1432.116,9.416,9753.862,9.243,6528.3,127.151,120,22,2394,0.052,0.872,1.432116,6.5283,9.753862
11/8/2009,1:01:05,1431.633,9.417,9753.261,9.242,6530.319,127.147,120,22,2394,0.052,0.872,1.431633,6.530319,9.753261
11/8/2009,1:01:10,1431.973,9.416,9753.097,9.245,6532.517,127.142,120,22,2394,0.052,0.872,1.431973,6.532517,9.753097
11/8/2009,1:01:15,1431.922,9.418,9752.315,9.245,6534.662,127.14,120,22,2394,0.052,0.872,1.431922,6.534662,9.752315
11/8/2009,1:01:20,1431.618,9.419,9751.927,9.244,6536.98,127.135,120,22,2394,0.052,0.872,1.431618,6.53698,9.751927
11/8/2009,1:01:25,1433.12,9.414,9751.278,9.244,6539.189,127.132,120,22,2394,0.052,0.872,1.43312,6.539189,9.751278
11/8/2009,1:01:30,1433.001,9.418,9750.579,9.243,6541.414,127.129,120,22,2394,0.052,0.872,1.433001,6.541414,9.750579
11/8/2009,1:01:35,1431.456,9.419,9750.298,9.243,6543.464,127.126,120,22,2394,0.052,0.872,1.431456,6.543464,9.750298
11/8/2009,1:01:40,1431.78,9.419,9749.989,9.246,6545.717,127.123,120,22,2394,0.052,0.872,1.43178,6.545717,9.749989
11/8/2009,1:01:45,1433.682,9.417,9749.657,9.245,6547.83,127.117,120,22,2394,0.052,0.872,1.433682,6.54783,9.749657
11/8/2009,1:01:50,1433.141,9.416,9749.152,9.245,6549.941,127.113,120,22,2394,0.052,0.872,1.433141,6.549941,9.749152
11/8/2009,1:01:55,1431.889,9.42,9748.585,9.246,6552.056,127.109,120,22,2394,0.052,0.872,1.431889,6.552056,9.748585
11/8/2009,1:02:00,1431.042,9.418,9747.866,9.243,6553.984,127.104,120,22,2394,0.052,0.872,1.431042,6.553984,9.747866
11/8/2009,1:02:05,1431.08,9.42,9747.08,9.244,6555.859,127.098,120,22,2394,0.052,0.872,1.43108,6.555859,9.74708
11/8/2009,1:02:10,1433.407,9.414,9746.623,9.241,6557.736,127.093,120,22,2394,0.052,0.872,1.433407,6.557736,9.746623
11/8/2009,1:02:15,1433.06,9.421,9746.13,9.244,6559.58,127.089,120,22,2394,0.052,0.872,1.43306,6.55958,9.74613
11/8/2009,1:02:20,1434.205,9.418,9745.879,9.245,6561.346,127.083,120,22,2394,0.052,0.872,1.434205,6.561346,9.745879
11/8/2009,1:02:25,1433.683,9.417,9745.359,9.246,6563.123,127.078,120,22,2394,0.052,0.872,1.433683,6.563123,9.745359
11/8/2009,1:02:30,1430.734,9.417,9744.772,9.247,6564.877,127.074,120,22,2394,0.052,0.872,1.430734,6.564877,9.744772
11/8/2009,1:02:35,1430.734,9.417,9744.515,9.243,6566.593,127.07,120,22,2394,0.052,0.872,1.430734,6.566593,9.744515
11/8/2009,1:02:40,1430.696,9.416,9743.922,9.246,6568.298,127.066,120,22,2394,0.052,0.872,1.430696,6.568298,9.743922
11/8/2009,1:02:45,1430.662,9.417,9743.1,9.243,6569.999,127.062,120,22,2394,0.052,0.872,1.430662,6.569999,9.7431
11/8/2009,1:02:50,1431.984,9.412,9743.041,9.245,6571.685,127.059,120,22,2394,0.052,0.872,1.431984,6.571685,9.743041
11/8/2009,1:02:55,1433.644,9.416,9742.073,9.242,6573.349,127.056,120,22,2394,0.052,0.872,1.433644,6.573349,9.742073
11/8/2009,1:03:00,1434.933,9.413,9741.881,9.237,6574.997,127.053,120,22,2394,0.052,0.872,1.434933,6.574997,9.741881
11/8/2009,1:03:05,1435.021,9.412,9741.777,9.239,6576.638,127.051,120,22,2394,0.052,0.872,1.435021,6.576638,9.741777
11/8/2009,1:03:10,1435.022,9.412,9740.905,9.238,6578.267,127.049,120,22,2394,0.052,0.872,1.435022,6.578267,9.740905
11/8/2009,1:03:15,1434.534,9.411,9740.187,9.24,6579.891,127.048,120,22,2394,0.052,0.872,1.434534,6.579891,9.740187
11/8/2009,1:03:20,1433.775,9.409,9740.094,9.238,6581.505,127.046,120,22,2394,0.052,0.872,1.433775,6.581505,9.740094
11/8/2009,1:03:25,1433.795,9.41,9739.421,9.238,6583.123,127.044,120,22,2394,0.052,0.872,1.433795,6.583123,9.739421
11/8/2009,1:03:30,1434.764,9.409,9738.988,9.239,6584.738,127.043,120,22,2394,0.052,0.872,1.434764,6.584738,9.738988
11/8/2009,1:03:35,1434.711,9.41,9738.709,9.238,6586.357,127.041,120,22,2394,0.052,0.872,1.434711,6.586357,9.738709
11/8/2009,1:03:40,1436.636,9.41,9738.273,9.24,6587.968,127.04,120,22,2394,0.052,0.872,1.436636,6.587968,9.738273
11/8/2009,1:03:45,1436.241,9.41,9737.598,9.238,6589.672,127.038,120,22,2394,0.052,0.872,1.436241,6.589672,9.737598
11/8/2009,1:03:50,1434.944,9.409,9737.139,9.239,6591.336,127.036,120,22,2394,0.052,0.872,1.434944,6.591336,9.737139
11/8/2009,1:03:55,1434.926,9.409,9736.74,9.238,6593.048,127.035,120,22,2394,0.052,0.872,1.434926,6.593048,9.73674
11/8/2009,1:04:00,1433.415,9.408,9735.867,9.236,6594.763,127.032,120,22,2394,0.052,0.872,1.433415,6.594763,9.735867
11/8/2009,1:04:05,1431.513,9.41,9735.672,9.24,6596.487,127.03,120,22,2394,0.052,0.872,1.431513,6.596487,9.735672
11/8/2009,1:04:10,1430.663,9.407,9735.528,9.241,6598.213,127.028,120,22,2394,0.052,0.872,1.430663,6.598213,9.735528
11/8/2009,1:04:15,1432.413,9.411,9735.105,9.241,6599.955,127.025,120,22,2394,0.052,0.872,1.432413,6.599955,9.735105
11/8/2009,1:04:20,1432.333,9.407,9734.544,9.242,6601.678,127.023,120,22,2394,0.052,0.872,1.432333,6.601678,9.734544
11/8/2009,1:04:25,1432.34,9.41,9734.021,9.242,6603.348,127.02,120,22,2394,0.052,0.872,1.43234,6.603348,9.734021
11/8/2009,1:04:30,1431.708,9.409,9733.653,9.238,6605.028,127.017,120,22,2394,0.052,0.872,1.431708,6.605028,9.733653
11/8/2009,1:04:35,1429.91,9.409,9733.156,9.239,6606.673,127.014,120,22,2394,0.052,0.872,1.42991,6.606673,9.733156
11/8/2009,1:04:40,1429.43,9.411,9732.552,9.24,6608.286,127.011,120,22,2394,0.052,0.872,1.42943,6.608286,9.732552
11/8/2009,1:04:45,1428.888,9.41,9732.497,9.24,6609.872,127.008,120,22,2394,0.052,0.872,1.428888,6.609872,9.732497
11/8/2009,1:04:50,1429.855,9.408,9731.771,9.242,6611.428,127.006,120,22,2394,0.052,0.872,1.429855,6.611428,9.731771
11/8/2009,1:04:55,1430.02,9.41,9730.878,9.241,6612.946,127.003,120,22,2394,0.052,0.872,1.43002,6.612946,9.730878
11/8/2009,1:05:00,1430.055,9.409,9730.659,9.242,6614.423,127,120,22,2394,0.052,0.872,1.430055,6.614423,9.730659
11/8/2009,1:05:05,1429.05,9.41,9730.299,9.243,6615.866,126.997,120,22,2394,0.052,0.872,1.42905,6.615866,9.730299
11/8/2009,1:05:10,1427.662,9.408,9730.1,9.239,6617.288,126.995,120,22,2394,0.052,0.872,1.427662,6.617288,9.7301
11/8/2009,1:05:15,1426.373,9.411,9729.081,9.238,6618.681,126.993,120,22,2394,0.052,0.872,1.426373,6.618681,9.729081
11/8/2009,1:05:20,1427.576,9.41,9728.801,9.24,6620.07,126.991,120,22,2394,0.052,0.872,1.427576,6.62007,9.728801
11/8/2009,1:05:25,1427.577,9.41,9728.419,9.241,6621.45,126.989,120,22,2394,0.052,0.872,1.427577,6.62145,9.728419
11/8/2009,1:05:30,1427.537,9.408,9727.974,9.24,6622.822,126.988,120,22,2394,0.052,0.872,1.427537,6.622822,9.727974
11/8/2009,1:05:35,1427.544,9.412,9727.022,9.24,6624.185,126.987,120,22,2394,0.052,0.872,1.427544,6.624185,9.727022
11/8/2009,1:05:40,1427.522,9.41,9726.646,9.24,6625.553,126.986,120,22,2394,0.052,0.872,1.427522,6.625553,9.726646
11/8/2009,1:05:45,1428.552,9.413,9726.487,9.239,6626.943,126.985,120,22,2394,0.052,0.872,1.428552,6.626943,9.726487
11/8/2009,1:05:50,1428.529,9.41,9725.722,9.24,6628.356,126.984,120,22,2394,0.052,0.872,1.428529,6.628356,9.725722
11/8/2009,1:05:55,1428.492,9.41,9725.197,9.239,6629.79,126.984,120,22,2394,0.052,0.872,1.428492,6.62979,9.725197
11/8/2009,1:06:00,1427.537,9.408,9725.2,9.242,6631.244,126.983,120,22,2394,0.052,0.872,1.427537,6.631244,9.7252
11/8/2009,1:06:05,1427.234,9.41,9724.735,9.239,6632.72,126.982,120,22,2394,0.052,0.872,1.427234,6.63272,9.724735
11/8/2009,1:06:10,1425.884,9.409,9724.293,9.24,6634.224,126.982,120,22,2394,0.052,0.872,1.425884,6.634224,9.724293
11/8/2009,1:06:15,1425.864,9.408,9723.56,9.24,6635.751,126.981,120,22,2394,0.052,0.872,1.425864,6.635751,9.72356
11/8/2009,1:06:20,1425.239,9.41,9723.234,9.243,6637.329,126.98,120,22,2394,0.052,0.872,1.425239,6.637329,9.723234
11/8/2009,1:06:25,1425.28,9.413,9723.029,9.24,6638.962,126.98,120,22,2394,0.052,0.872,1.42528,6.638962,9.723029
11/8/2009,1:06:30,1424.931,9.408,9722.316,9.242,6640.638,126.979,120,22,2394,0.052,0.872,1.424931,6.640638,9.722316
11/8/2009,1:06:35,1424.915,9.41,9722.124,9.241,6642.31,126.977,120,22,2394,0.052,0.872,1.424915,6.64231,9.722124
11/8/2009,1:06:40,1424.914,9.409,9721.521,9.244,6644.019,126.976,120,22,2394,0.052,0.872,1.424914,6.644019,9.721521
11/8/2009,1:06:45,1424.934,9.41,9721.065,9.244,6645.779,126.975,120,22,2394,0.052,0.872,1.424934,6.645779,9.721065
11/8/2009,1:06:50,1425.209,9.413,9720.635,9.242,6647.553,126.973,120,22,2394,0.052,0.872,1.425209,6.647553,9.720635
11/8/2009,1:06:55,1425.152,9.411,9720.24,9.242,6649.336,126.972,120,22,2394,0.052,0.872,1.425152,6.649336,9.72024
11/8/2009,1:07:00,1425.169,9.411,9719.494,9.244,6651.214,126.97,120,22,2394,0.052,0.872,1.425169,6.651214,9.719494
11/8/2009,1:07:05,1425.08,9.412,9719.441,9.243,6653.107,126.968,120,22,2394,0.052,0.872,1.42508,6.653107,9.719441
11/8/2009,1:07:10,1425.065,9.413,9718.584,9.243,6654.863,126.963,120,22,2394,0.052,0.872,1.425065,6.654863,9.718584
11/8/2009,1:07:15,1424.664,9.41,9718.476,9.243,6656.732,126.962,120,22,2394,0.052,0.872,1.424664,6.656732,9.718476
11/8/2009,1:07:20,1424.76,9.413,9718.166,9.246,6658.703,126.958,120,22,2394,0.052,0.872,1.42476,6.658703,9.718166
11/8/2009,1:07:25,1423.393,9.413,9717.491,9.244,6660.791,126.953,120,22,2394,0.052,0.872,1.423393,6.660791,9.717491
11/8/2009,1:07:30,1424.073,9.411,9717.275,9.242,6663.062,126.949,120,22,2394,0.052,0.872,1.424073,6.663062,9.717275
11/8/2009,1:07:35,1422.998,9.413,9717.12,9.245,6665.545,126.947,120,22,2394,0.052,0.872,1.422998,6.665545,9.71712
11/8/2009,1:07:40,1423.845,9.415,9716.312,9.247,6667.932,126.941,120,22,2394,0.052,0.872,1.423845,6.667932,9.716312
11/8/2009,1:07:45,1423.7,9.414,9715.652,9.246,6670.338,126.935,120,22,2394,0.052,0.872,1.4237,6.670338,9.715652
11/8/2009,1:07:50,1422.96,9.412,9715.394,9.246,6672.681,126.931,120,22,2394,0.052,0.872,1.42296,6.672681,9.715394
11/8/2009,1:07:55,1423.107,9.414,9714.62,9.244,6675.216,126.923,120,22,2394,0.052,0.872,1.423107,6.675216,9.71462
11/8/2009,1:08:00,1423.128,9.416,9714.617,9.247,6677.646,126.917,120,22,2394,0.052,0.872,1.423128,6.677646,9.714617
11/8/2009,1:08:05,1422.409,9.415,9713.99,9.249,6680.031,126.911,120,22,2394,0.052,0.872,1.422409,6.680031,9.71399
11/8/2009,1:08:10,1423.054,9.414,9713.922,9.248,6682.517,126.903,120,22,2394,0.052,0.872,1.423054,6.682517,9.713922
11/8/2009,1:08:15,1423.124,9.414,9712.891,9.245,6684.949,126.897,120,22,2394,0.052,0.872,1.423124,6.684949,9.712891
11/8/2009,1:08:20,1424.999,9.417,9712.828,9.248,6687.368,126.889,120,22,2394,0.052,0.872,1.424999,6.687368,9.712828
11/8/2009,1:08:25,1424.729,9.416,9712.61,9.246,6689.724,126.88,120,22,2394,0.052,0.872,1.424729,6.689724,9.71261
11/8/2009,1:08:30,1423.646,9.414,9711.699,9.247,6692.173,126.868,120,22,2394,0.052,0.872,1.423646,6.692173,9.711699
11/8/2009,1:08:35,1423.633,9.417,9711.345,9.248,6694.545,126.86,120,22,2394,0.052,0.872,1.423633,6.694545,9.711345
11/8/2009,1:08:40,1421.637,9.416,9710.688,9.249,6696.955,126.85,120,22,2394,0.052,0.872,1.421637,6.696955,9.710688
11/8/2009,1:08:45,1424.099,9.416,9710.153,9.248,6699.305,126.839,120,22,2394,0.052,0.872,1.424099,6.699305,9.710153
